,full_title,date
543,Donald Trump threatens legal proceedings as Biden edges closer to victory,2020
545,Deliveroo to donate meals to Simon Community throughout November,2020
546,Denmark to slaughter 17 million minks due to Covid-19 mutation found in farms,2020
548,Joe Biden delivers optimistic speech as CNN declare Michigan as his,2020
549,"Eight further deaths confirmed, 444 new Covid cases",2020
550,Ireland's R number is now between 0.7 and 0.9,2020
551,The producers of The Last Dance are making a Stone Cold Steve Austin documentary,2020
552,Ireland's unemployment rate has risen to 20.2%,2020
554,"Donald Trump says him losing his lead is ""VERY STRANGE""",2020
556,Joe Biden narrowly pulls ahead in crucial Michigan and Wisconsin voting,2020
557,Dublin ticketholder first of five Irish people to win a guaranteed €1 million in ‘Fortnight of Fortunes’,2020
559,"""Undemocratic and false and premature"" - US news outlets slam Trump victory claims",2020
560,"Kanye West concedes US presidential election, immediately launches campaign for Kanye 2024",2020
561,€1 million of cannabis seized in Kildare,2020
562,"Leo Varadkar ""apologises for error of judgement"" over GP contract controversy",2020
563,Fresh doubts over Christmas flights as new warning issued on international travel,2020
564,"Freezing weather conditions on the way as Met Éireann warns of ""polar air-mass""",2020
566,"Five Covid-19 deaths, 322 new cases confirmed",2020
567,Bernie Sanders predicted Trump's election night chaos 10 days ago,2020
568,Ranking every Peep Show character on the morality spectrum,2020
571,Donald Trump accuses Joe Biden of ‘stealing’ the American election in tight race,2020
572,"""We've already won"" - Trump says he's won and wants all vote counting to stop",2020
573,"€300,000 of drugs and six handguns seized in Westmeath",2020
575,"JOE.ie: ""Tánaiste Leo Varadkar addre",2020
576,Domino's creates over 700 new jobs across the country,2020
577,"€35,000 of fireworks seized by Gardaí so far in 2020",2020
578,Pollster who predicted Trump 2016 Florida win says president will take state again,2020
579,Massive police operation underway in Vienna after reported gun attacks,2020
580,"Manhunt underway in Austria after gunmen kill at least four people in ""terror"" attack",2020
581,Ryan Giggs denies assaulting his partner following arrest,2020
582,Micheál Martin apologises in Dáil to terminally ill woman over ‘negligent’ reading of smear test,2020
583,"Two further Covid-19 deaths confirmed, 767 new cases",2020
585,"You season 3 has started production, Netflix has confirmed",2020
586,Luas report anti-mask group to Gardaí,2020
587,Motor insurance premiums rise in Ireland despite fall in claims,2020
588,"Micheál Martin said Varadkar sharing contract ""was not best practice""",2020
589,One man has died following collision involving two jeeps and a car in Donegal,2020
590,"Over 50,000 drivers could pay €600 more for insurance due to driving test delays",2020
592,Calling all pub owners! One of Ireland’s leading restaurants is offering franchise opportunities in these 14 locations,2020
593,"Johnny Depp loses libel case against The Sun over article labelling him a ""wife beater""",2020
594,Nigel Farage wants to change the name of the Brexit Party,2020
596,US software company to create 200 jobs in Galway,2020
597,The trailer for the Johnny Depp-produced film about Shane MacGowan looks outstanding,2020
598,Here's everything coming to Netflix in November,2020
599,Georginio Wijnaldum workout: Liverpool star reveals favourite ab exercises,2020
600,The Mandalorian - The Ultimate Fan Quiz,2020
602,Here are the 7 best movies on TV on Friday,2020
604,Lock yourself in because the,2020
605,Paschal Donohoe confirms that clothes are not deemed essential,2020
606,"Six further Covid-19 deaths confirmed, 772 new cases",2020
607,DSPCA offers tips to keep pets safe this Halloween,2020
609,Met Éireann issues two Status Orange weather warnings affecting 12 counties ahead of arrival of Storm Aiden,2020
610,"""Back to being the Copper Face Jacks of Sligo!"" - Meet the Irishman who gave his pub an amazing pandemic makeover",2020
611,"Gardaí issue appeal for information following deaths in Ballinteer, Dublin",2020
614,Kanye West presents Kim Kardashian West with hologram of her late father as birthday gift,2020
615,Sky History axes The Chop after Nazi face tattoo row,2020
616,"Rare ""blue moon"" will be visible over Ireland on Halloween night",2020
617,‘Pandemic’ and ‘make a hames of something’ amongst new additions to first English/Irish dictionary in 60 years,2020
618,Horror movie starring Elisha Cuthbert to begin shooting in Roscommon next month,2020
620,New Zealand votes to legalise euthanasia but not to legalise cannabis,2020
621,"“Clothes are not essential,” says Minister for State discussing impact on Level 5 on retail sector",2020
623,Joe Biden quotes Seamus Heaney in latest campaign video,2020
630,Aldi and Lidl confirm they will pause the sale of non-essential items from their middle isles,2020
631,Weather warning issued for all of Ireland ahead of the weekend,2020
632,"Six new Covid-19 deaths confirmed, 866 new cases",2020
633,EA fined millions by Dutch court over FIFA Ultimate Team loot boxes,2020
634,The Crown season 4 trailer shows Gillian Anderson as Margaret Thatcher,2020
635,Two weather warnings in effect in Ireland as Met Éireann says more can be expected,2020
636,Man arrested after pharmacy robbed at knife point in Dublin,2020
637,REVIEW: The Huawei FreeBuds Pro,2020
639,Teachers' union votes for industrial action unless key Covid-19 issues are addressed by government,2020
641,Door-to-door phone repair service returns for Dublin residents,2020
642,Bodies of an adult and two children discovered at house in Dublin,2020
643,"No trick or treat? No problem, thanks to MunchDiddly's, Ireland’s new online sweet delivery service",2020
646,Gardaí arrest motorist with live European Arrest Warrant in place for multiple serious offences,2020
647,Big Mac to be available for €2 on McDonald's app,2020
648,Knock Airport to close for four weeks after suspension of all Ryanair flights,2020
649,A man has died following a crash in Roscommon,2020
650,"€94,000 worth of drugs and €32,000 in cash seized in Dublin",2020
651,10 people due in court in relation to the circulation of details on social media in Ana Kriegel case,2020
652,Coca-Cola to bring new Topo Chico Hard Seltzer to Ireland,2020
654,Peep Show Quiz: Test your memory of football references in Peep Show,2020
655,Teachers “very fearful” and “full of worry” ahead of return to schools after mid-term break,2020
656,REVIEW: Chromecast with Google TV,2020
657,"Five more people with Covid-19 have died, 720 new cases",2020
658,"The median annual household disposable income in Ireland was over €43,500 in 2019",2020
659,"Christmas flights in doubt as risk of travel is simply ""too high""",2020
660,Met Éireann issues weather warning for 10 counties,2020
661,Can you beat the clock and name the 32 counties of Ireland in alphabetical order?,2020
662,"RTÉ issues callout for people with the “most horrible, most embarrassing stories” for new comedy series",2020
663,Shane Ross apologises for describing Enda Kenny as “a political corpse”,2020
666,"Air pollution has contributed to 150 Covid-19 related deaths in Ireland, new study suggests",2020
667,NASA confirms the presence of water on the moon,2020
669,Three dead following shooting incident in Cork,2020
670,"939 new Covid-19 cases, three further deaths",2020
671,"Donald Trump storms out of interview due to ""tough questions""",2020
672,Demand for supports to feed children in Ireland expected to rise by nearly 60% in the coming months,2020
673,Paul Pogba releases powerful statement in response to 'fake news' from The Sun,2020
674,Extinction Rebellion attempt to confront David Attenborough at his home after he criticised the group,2020
675,President Higgins signs Mother and Baby Homes Bill into law,2020
676,Barry Keoghan's Irish gangster movie Calm With Horses is about to be added to Netflix,2020
677,Fine Gael support at highest level in a decade according to latest poll,2020
679,"1,025 new cases of Covid-19 confirmed in Ireland",2020
680,55% of Irish people would take Covid-19 vaccine,2020
681,"103 players won €10,209 each in Saturday night's Lotto draw",2020
682,"The clocks are going back this weekend, here's everything you need to know",2020
683,"Four more people with Covid-19 have died, 859 new cases",2020
684,The best films to stream on Netflix and Amazon this weekend,2020
685,Controlling Covid-19 is once again in the Irish people's hands,2020
686,Borat 'defends' Rudy Giuliani's 'sexytime' encounter following major controversy,2020
688,Gardaí seize beer kegs and a significant quantity of spirits in Kildare Shebeen,2020
689,Teenager hospitalised after a bus collided with a car in Cork,2020
690,Political opponents in America release joint campaign video to promote civility and respect,2020
691,"""Takeaways three or four times a week"" - Camile Thai's Brody Sweeney on the growth of takeaway culture in Ireland",2020
692,Over €7 million worth of cannabis seized at Dublin Port,2020
695,"Seven further Covid-19 deaths, 777 new cases",2020
696,Just Eat to hire 700 couriers to cope with expected increase in online orders,2020
697,Remnants of Hurricane Epsilon set to bring wild weather to Ireland next week,2020
698,11 arrested following anti-mask rally in Dublin,2020
699,All 144 Aldi stores in Ireland to extend opening hours on Christmas week,2020
700,"Man arrested over seizure of €85,000 worth of suspected methedrone in Tralee",2020
701,"Trump claims nobody has done more for the black community, with the “possible exception” of Abraham Lincoln",2020
702,"1,066 new Covid-19 cases confirmed, three further deaths",2020
703,Recall issued on hand sanitiser used in Irish schools due to public health concerns,2020
704,First drug given full approval to treat Covid-19 in the United States,2020
